TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,Cluster
95.75,31.0,169.0,1.0,337.62,Debit,Los Angeles,Branch,Engineer,0
43.91,27.0,86.0,1.0,4734.11,Debit,Albuquerque,Online,Student,2
98.03,54.0,165.0,1.0,6323.45,Debit,El Paso,Branch,Engineer,2
617.66,42.0,128.0,1.0,7155.95,Debit,Boston,ATM,Engineer,2
888.57,62.0,102.0,1.0,7896.14,Debit,San Antonio,Online,Retired,1
107.48,22.0,129.0,1.0,591.23,Debit,Omaha,Branch,Student,1
36.57,62.0,69.0,1.0,2583.07,Debit,Omaha,ATM,Retired,1
575.62,43.0,129.0,1.0,234.41,Debit,Oklahoma City,Online,Doctor,1
84.89,37.0,70.0,1.0,4735.61,Debit,San Jose,ATM,Engineer,1
832.3,69.0,86.0,1.0,4734.11,Credit,Austin,Branch,Retired,2
180.65,22.0,38.0,5.0,816.01,Debit,Charlotte,Branch,Student,2
7.76,52.0,84.0,1.0,7393.11,Credit,Las Vegas,Online,Retired,0
109.3,56.0,27.0,1.0,13510.11,Debit,Fort Worth,Branch,Doctor,0
230.08,79.0,124.0,1.0,4466.1,Debit,Austin,Online,Retired,2
361.92,54.0,111.0,1.0,7474.31,Debit,Detroit,ATM,Retired,2
71.29,68.0,55.0,2.0,7225.63,Debit,Chicago,ATM,Retired,2
122.45,46.0,98.0,1.0,7255.49,Debit,New York,Branch,Doctor,0
642.53,65.0,128.0,1.0,11417.91,Debit,Mesa,ATM,Doctor,0
62.86,25.0,31.0,1.0,1040.43,Debit,Houston,Branch,Student,0
175.21,69.0,69.0,1.0,6039.04,Credit,Mesa,ATM,Doctor,0
168.0,32.0,11.0,1.0,3498.58,Credit,Tucson,Branch,Engineer,1
11.46,67.0,73.0,1.0,6628.75,Debit,Chicago,Online,Retired,2
382.07,62.0,147.0,1.0,10156.09,Credit,Omaha,Branch,Doctor,1
13.48,18.0,20.0,3.0,521.88,Debit,Las Vegas,Online,Student,0
65.32,28.0,54.0,1.0,9165.02,Debit,Mesa,ATM,Student,0
83.07,27.0,291.0,4.0,6704.76,Debit,Miami,Branch,Engineer,0
730.1,77.0,93.0,1.0,6384.05,Credit,Chicago,Branch,Retired,2
85.31,62.0,27.0,1.0,6095.65,Debit,Kansas City,ATM,Retired,0
726.61,18.0,277.0,1.0,1008.76,Debit,Phoenix,ATM,Student,1
130.4,45.0,63.0,1.0,4381.24,Debit,Raleigh,Branch,Engineer,1
68.1,20.0,47.0,1.0,1382.8,Debit,Milwaukee,ATM,Student,0
65.26,26.0,72.0,1.0,7380.63,Debit,Sacramento,Branch,Student,1
191.62,63.0,51.0,1.0,1981.67,Debit,Jacksonville,Branch,Doctor,0
212.88,39.0,122.0,1.0,7036.72,Debit,Fresno,Online,Doctor,0
88.38,30.0,138.0,1.0,3707.82,Debit,Virginia Beach,ATM,Engineer,1
48.77,42.0,51.0,1.0,2040.16,None,Austin,Online,Engineer,2
289.1,27.0,206.0,1.0,4734.11,Debit,Baltimore,ATM,Student,2
390.09,26.0,49.0,1.0,2617.23,Debit,El Paso,Online,Engineer,2
48.29,37.0,242.0,1.0,8883.4,Debit,San Diego,Online,Engineer,1
333.83,63.0,135.0,1.0,1660.66,Debit,Fresno,ATM,Retired,0
1074.29,67.0,79.0,1.0,2011.6,Debit,Portland,Branch,Retired,1
100.27,79.0,51.0,1.0,4309.9,Debit,Miami,Online,Retired,0
44.54,31.0,164.0,1.0,362.4,Debit,San Antonio,ATM,Engineer,1
1156.18,52.0,40.0,1.0,836.69,Credit,Phoenix,None,Doctor,1
82.17,28.0,21.0,1.0,1913.06,Debit,Fort Worth,Branch,Student,0
1045.45,19.0,150.0,1.0,563.46,Debit,Baltimore,Online,Student,2
447.42,32.0,65.0,1.0,6133.22,Debit,Charlotte,Online,Engineer,2
590.26,25.0,48.0,1.0,1068.28,Credit,Austin,Branch,Student,2
192.73,71.0,157.0,1.0,2037.75,Debit,Milwaukee,Branch,Retired,0
146.01,26.0,269.0,1.0,221.79,Debit,San Francisco,Online,Student,1
136.05,24.0,63.0,3.0,1127.54,Debit,Atlanta,Online,Student,2
11.57,56.0,64.0,1.0,2061.61,Credit,New York,Branch,Retired,0
102.34,51.0,78.0,1.0,4734.11,Debit,San Antonio,Online,Doctor,1
7.82,36.0,273.0,1.0,2240.49,Debit,Boston,ATM,Engineer,2
79.43,74.0,72.0,1.0,6579.37,Debit,Dallas,ATM,Retired,2
386.97,58.0,137.0,1.0,1876.35,Debit,Raleigh,Branch,Retired,1
51.22,23.0,82.0,1.0,1664.59,Debit,Fresno,Branch,Student,0
256.05,54.0,35.0,1.0,6910.18,Debit,Nashville,ATM,Retired,0
7.79,34.0,298.0,1.0,1319.85,Debit,Los Angeles,Branch,Doctor,0
233.71,63.0,11.0,1.0,6095.5,Debit,Louisville,Branch,Doctor,0
176.37,55.0,126.0,1.0,2420.86,Debit,Boston,Branch,Retired,2
122.63,21.0,153.0,1.0,359.06,Debit,Milwaukee,Branch,Student,0
86.41,75.0,125.0,1.0,3128.71,Debit,Fresno,ATM,Retired,0
21.57,54.0,71.0,1.0,7587.48,Debit,San Francisco,ATM,Retired,1
82.67,26.0,46.0,1.0,290.59,Debit,Milwaukee,Branch,Student,0
451.35,47.0,112.0,1.0,7707.96,Credit,Baltimore,Branch,Engineer,2
299.42,63.0,53.0,1.0,4735.41,Credit,San Jose,Branch,Retired,1
543.47,18.0,122.0,1.0,6165.03,Debit,Los Angeles,ATM,Student,0
346.76,21.0,116.0,1.0,1637.75,Credit,San Jose,Branch,Student,1
47.48,24.0,66.0,1.0,585.52,Debit,El Paso,Branch,Student,2
64.92,58.0,236.0,1.0,5481.76,Debit,Atlanta,Branch,Engineer,2
350.72,28.0,48.0,1.0,1982.9,Credit,Fresno,ATM,Student,0
3.8,65.0,174.0,1.0,5766.96,Debit,Charlotte,Online,Doctor,2
22.54,26.0,42.0,1.0,7139.11,Debit,El Paso,Online,Engineer,2
767.14,62.0,38.0,1.0,4732.57,Credit,Mesa,Branch,Retired,0
167.47,35.0,103.0,1.0,2293.13,Debit,Sacramento,ATM,Engineer,1
43.65,30.0,212.0,1.0,2870.67,Credit,Charlotte,Branch,Engineer,2
391.08,56.0,105.0,1.0,6885.16,Debit,Fresno,Online,None,0
390.77,44.0,34.0,1.0,5500.56,Debit,Portland,Online,Doctor,1
508.16,39.0,131.0,1.0,5609.44,Debit,Mesa,ATM,Engineer,0
36.76,65.0,108.0,1.0,1228.93,None,Philadelphia,Online,Retired,1
332.33,27.0,101.0,1.0,192.63,Debit,Kansas City,ATM,Student,0
362.09,32.0,31.0,1.0,6590.28,Debit,New York,Branch,Engineer,0
42.58,30.0,80.0,1.0,13485.0,Debit,San Jose,Online,Doctor,1
122.35,53.0,188.0,1.0,6472.5,None,Atlanta,Branch,Retired,2
248.66,28.0,113.0,1.0,2571.39,Debit,Chicago,Online,Engineer,2
461.25,54.0,171.0,1.0,676.1,Credit,Sacramento,Online,Doctor,1
61.77,56.0,49.0,1.0,12352.2,Debit,Charlotte,Branch,Doctor,2
268.92,29.0,148.0,1.0,8765.38,Debit,Chicago,Branch,Engineer,2
303.97,24.0,77.0,5.0,1590.88,Debit,Fort Worth,Online,Student,0
219.02,54.0,68.0,1.0,7375.73,Credit,San Diego,Online,Engineer,1
125.14,20.0,31.0,1.0,1845.18,Debit,Baltimore,Branch,Student,2
47.6,53.0,115.0,1.0,1382.51,Debit,Austin,Online,Engineer,2
592.82,74.0,248.0,1.0,7508.98,Debit,Memphis,Online,Retired,0
372.5,22.0,211.0,1.0,3901.82,Debit,Nashville,ATM,Student,0
4.72,32.0,20.0,1.0,4792.01,Debit,Fort Worth,Branch,Engineer,0
144.93,42.0,74.0,1.0,6887.52,Debit,Fresno,Branch,Engineer,0
316.56,28.0,261.0,1.0,8643.51,Debit,Denver,Online,Engineer,2
9.18,22.0,140.0,1.0,887.32,Debit,San Francisco,Online,None,1
421.25,25.0,66.0,1.0,7174.69,Debit,Fort Worth,Online,Student,0
185.71,48.0,194.0,1.0,2679.91,Debit,Virginia Beach,Branch,Engineer,1
1432.02,60.0,138.0,1.0,4315.07,Debit,Louisville,Branch,Retired,0
26.27,45.0,177.0,1.0,8853.93,Credit,Portland,Online,Engineer,1
297.03,61.0,151.0,1.0,1088.62,Debit,Austin,Online,Retired,2
341.67,53.0,96.0,5.0,1442.29,Debit,Omaha,Branch,Retired,1
99.52,52.0,127.0,1.0,3798.09,Debit,San Diego,ATM,Engineer,1
881.1,28.0,16.0,1.0,9951.68,Debit,Phoenix,Branch,None,1
139.69,52.0,180.0,1.0,9567.94,Debit,Indianapolis,Online,Engineer,0
42.72,37.0,143.0,1.0,4734.11,Debit,Nashville,ATM,Engineer,0
112.72,31.0,17.0,1.0,9630.0,Debit,Washington,Branch,Doctor,1
568.88,19.0,105.0,1.0,1307.86,Debit,Nashville,Branch,Student,0
189.03,28.0,50.0,1.0,1916.46,Debit,Oklahoma City,ATM,Student,1
199.8,20.0,163.0,1.0,4734.11,Debit,Detroit,ATM,Student,2
189.08,68.0,238.0,1.0,10790.8,Debit,Miami,Branch,Doctor,0
958.9,31.0,135.0,1.0,9977.49,Debit,Memphis,Branch,Engineer,0
409.59,35.0,50.0,1.0,14563.02,None,Albuquerque,Online,Doctor,2
349.34,28.0,112.0,1.0,614.14,Credit,Indianapolis,ATM,Student,0
283.15,24.0,180.0,1.0,603.79,Debit,Baltimore,Online,Student,2
151.82,51.0,105.0,1.0,2197.12,Debit,Chicago,ATM,Retired,2
438.59,37.0,103.0,1.0,8994.39,Debit,San Jose,Online,Engineer,1
590.57,79.0,93.0,1.0,3224.6,Debit,Milwaukee,ATM,None,0
63.74,63.0,31.0,1.0,4336.4,Debit,Chicago,Online,Retired,2
77.02,59.0,132.0,1.0,800.83,Credit,Miami,Online,None,0
501.15,47.0,208.0,1.0,8821.84,Debit,Phoenix,Branch,Engineer,1
917.81,64.0,75.0,2.0,3173.17,Debit,Kansas City,ATM,Retired,0
8.95,76.0,102.0,1.0,3299.84,Debit,Oklahoma City,Online,Retired,1
173.6,21.0,160.0,1.0,421.44,Debit,Austin,Online,Student,2
149.4,53.0,123.0,1.0,1035.22,Debit,Chicago,ATM,Retired,2
388.21,53.0,237.0,1.0,9724.49,Credit,Columbus,Branch,Doctor,2
484.3,61.0,230.0,3.0,7910.3,Credit,Boston,Online,Retired,2
126.04,65.0,167.0,1.0,6041.69,Credit,Charlotte,Branch,Retired,2
52.04,50.0,31.0,1.0,8436.12,Credit,Colorado Springs,Branch,Doctor,2
389.7,62.0,216.0,1.0,7125.15,Credit,Austin,Branch,Doctor,2
161.1,19.0,104.0,1.0,239.12,Credit,Miami,ATM,Student,0
309.77,67.0,137.0,1.0,4378.14,Credit,San Antonio,Online,Retired,1
838.57,41.0,273.0,1.0,4734.11,Debit,Phoenix,ATM,Doctor,1
202.55,21.0,34.0,2.0,701.73,Debit,Dallas,ATM,Student,2
724.18,41.0,134.0,1.0,10922.78,Debit,Fort Worth,Branch,Doctor,0
124.98,24.0,78.0,1.0,642.0,Debit,Washington,ATM,Student,1
487.32,52.0,164.0,1.0,7707.96,Debit,Kansas City,Branch,Doctor,0
635.91,46.0,78.0,1.0,13267.09,Credit,Jacksonville,Branch,Doctor,0
205.65,62.0,144.0,1.0,3582.16,Debit,Houston,Branch,Retired,0
39.41,25.0,132.0,1.0,921.91,Debit,Louisville,Branch,Student,0
254.0,35.0,63.0,1.0,5788.53,Debit,Nashville,Branch,Doctor,0
436.8,36.0,213.0,1.0,4515.43,Debit,Houston,Branch,Engineer,0
224.73,76.0,63.0,1.0,7551.89,Debit,Miami,Branch,Retired,0
752.69,65.0,115.0,1.0,14489.69,Credit,Dallas,ATM,Doctor,2
78.5,31.0,41.0,1.0,13991.5,Credit,San Jose,Branch,Doctor,1
50.0,53.0,87.0,1.0,185.87,Credit,Jacksonville,ATM,Doctor,0
132.42,18.0,164.0,1.0,726.39,Debit,Denver,ATM,Student,2
11.67,76.0,105.0,1.0,7458.63,Debit,Fort Worth,Branch,Retired,0
83.16,61.0,177.0,1.0,3065.87,Debit,Los Angeles,ATM,Retired,0
149.02,46.0,176.0,1.0,9379.72,Credit,Fort Worth,Branch,Engineer,0
74.27,59.0,148.0,1.0,13696.61,Credit,Memphis,Online,Doctor,0
876.57,62.0,118.0,1.0,3743.63,Credit,Portland,ATM,Retired,1
615.58,42.0,133.0,1.0,14343.0,Debit,Jacksonville,ATM,Doctor,0
643.03,36.0,52.0,1.0,2882.16,Credit,Jacksonville,Online,Engineer,0
7.95,79.0,65.0,1.0,5631.2,Debit,Phoenix,ATM,Retired,1
270.92,77.0,143.0,1.0,4574.43,Credit,Louisville,Branch,Retired,0
499.48,24.0,133.0,1.0,1242.62,Debit,Charlotte,ATM,Student,2
841.5,25.0,287.0,1.0,352.31,Credit,Atlanta,Branch,Student,2
138.82,77.0,53.0,1.0,3100.22,Debit,Fort Worth,Online,Retired,0
231.46,60.0,83.0,1.0,4707.24,Credit,Miami,Branch,Engineer,0
292.08,72.0,32.0,1.0,7950.48,Debit,Columbus,ATM,Retired,2
63.98,54.0,258.0,1.0,7954.12,Debit,Baltimore,Online,Doctor,2
235.21,67.0,74.0,1.0,5946.61,Debit,Boston,Branch,Doctor,2
201.73,57.0,78.0,1.0,6650.71,Debit,Baltimore,Online,Engineer,2
161.31,28.0,13.0,1.0,1268.67,Debit,Nashville,ATM,Student,0
18.41,53.0,168.0,1.0,8287.54,Debit,Atlanta,Branch,Doctor,2
471.75,34.0,41.0,1.0,12948.5,Credit,San Jose,Branch,Doctor,1
290.02,55.0,246.0,1.0,4746.71,Debit,Milwaukee,Branch,Engineer,0
48.05,27.0,38.0,1.0,5334.97,Debit,New York,Branch,Engineer,0
359.42,55.0,30.0,1.0,1765.45,Debit,Baltimore,Branch,Doctor,2
32.91,19.0,255.0,1.0,427.3,Debit,Fort Worth,Online,Student,0
3.8,67.0,140.0,1.0,6285.39,None,Denver,Branch,Retired,2
31.81,51.0,149.0,1.0,1406.6,Debit,Fort Worth,Online,Retired,0
220.2,28.0,102.0,1.0,1075.15,Debit,Boston,Online,Student,2
476.03,77.0,99.0,1.0,5958.34,Credit,Houston,Branch,Retired,0
141.91,23.0,49.0,1.0,791.97,Debit,Miami,Branch,Student,0
95.83,27.0,91.0,1.0,1726.4,Debit,Washington,Online,Student,1
51.15,46.0,199.0,1.0,8992.25,Credit,Los Angeles,Branch,Engineer,0
1192.2,60.0,103.0,5.0,7816.41,Credit,Jacksonville,None,Retired,0
50.75,62.0,185.0,1.0,8271.47,Debit,Boston,ATM,Doctor,2
185.07,22.0,159.0,1.0,636.42,Debit,Colorado Springs,Branch,Student,2
293.54,40.0,45.0,1.0,2290.1,Debit,Sacramento,Online,Engineer,1
23.38,32.0,112.0,1.0,9968.49,Debit,Memphis,Branch,Engineer,0
285.26,28.0,93.0,1.0,167.72,Debit,Atlanta,ATM,Student,2
129.48,31.0,179.0,1.0,7581.7,Debit,Seattle,ATM,Engineer,1
743.03,50.0,174.0,1.0,4111.38,Debit,New York,ATM,Engineer,0
297.86,28.0,96.0,1.0,1680.14,Credit,Milwaukee,ATM,Student,0
231.92,66.0,12.0,1.0,5715.08,Debit,Indianapolis,ATM,Doctor,0
295.82,47.0,46.0,1.0,5897.73,Credit,Chicago,Branch,Engineer,2
302.86,55.0,275.0,1.0,5239.24,None,Los Angeles,Online,Doctor,0
81.08,58.0,56.0,1.0,7788.91,Debit,Omaha,ATM,Engineer,1
775.6,79.0,158.0,1.0,3898.64,Credit,Mesa,Branch,Retired,0
178.43,26.0,136.0,1.0,1214.93,Debit,Baltimore,Branch,Student,2
211.91,20.0,181.0,1.0,927.47,Debit,Indianapolis,Online,Student,0
17.21,23.0,219.0,1.0,914.16,Debit,Omaha,Online,Student,1
124.22,23.0,172.0,1.0,9695.04,Debit,Charlotte,ATM,Student,2
38.37,63.0,135.0,1.0,8647.04,Debit,San Antonio,ATM,Doctor,1
269.79,52.0,17.0,1.0,1292.1,Debit,San Jose,ATM,Engineer,1
605.42,21.0,33.0,1.0,392.34,Debit,Mesa,ATM,Student,0
211.36,60.0,40.0,1.0,9877.17,Debit,Austin,ATM,Engineer,2
29.19,58.0,41.0,1.0,12059.85,Credit,Nashville,Branch,Doctor,0
701.7,61.0,64.0,1.0,6643.24,Credit,Seattle,Online,Retired,1
862.34,57.0,72.0,1.0,9903.48,Debit,Kansas City,Branch,Doctor,0
410.97,22.0,45.0,1.0,151.42,Debit,Los Angeles,None,Student,0
36.97,41.0,79.0,1.0,2850.92,Debit,Virginia Beach,Branch,Engineer,1
137.59,30.0,95.0,1.0,10679.67,Debit,Nashville,ATM,Doctor,0
168.11,51.0,12.0,1.0,10652.13,Credit,New York,Online,Doctor,0
430.98,24.0,93.0,1.0,569.25,Debit,Baltimore,Branch,Student,2
13.87,24.0,20.0,1.0,954.83,Debit,Phoenix,Branch,Student,1
642.68,76.0,66.0,1.0,1831.2,Debit,Jacksonville,ATM,Retired,0
175.07,28.0,169.0,2.0,9274.64,Debit,Las Vegas,Online,Engineer,0
302.82,36.0,175.0,1.0,9384.54,Debit,Jacksonville,ATM,Engineer,0
1647.74,67.0,52.0,1.0,1483.84,Debit,None,ATM,Retired,1
406.81,66.0,84.0,1.0,1968.36,Debit,New York,Online,Retired,0
256.3,53.0,172.0,1.0,4203.05,Debit,New York,Online,Retired,0
80.96,19.0,97.0,1.0,959.94,Credit,Jacksonville,Online,Student,0
95.78,22.0,27.0,1.0,271.64,Debit,Atlanta,Online,Student,2
379.54,41.0,118.0,1.0,12571.76,Credit,Indianapolis,Branch,Doctor,0
903.19,22.0,65.0,1.0,8627.08,Debit,El Paso,Online,Student,2
142.19,18.0,27.0,4.0,524.46,Debit,Houston,Branch,Student,0
847.45,28.0,175.0,1.0,422.32,Debit,Jacksonville,Branch,Student,0
295.18,66.0,31.0,1.0,12961.53,Credit,Dallas,Branch,Doctor,2
18.46,68.0,213.0,1.0,6381.6,Debit,Charlotte,Branch,Retired,2
603.23,28.0,48.0,1.0,117.98,Debit,Detroit,Branch,Student,2
54.5,57.0,147.0,1.0,1715.22,Credit,Philadelphia,Branch,Retired,1
414.77,29.0,274.0,1.0,5599.81,Debit,San Francisco,Online,Doctor,1
886.19,61.0,69.0,1.0,7904.24,Debit,Colorado Springs,Branch,Retired,2
440.03,49.0,88.0,1.0,1490.44,Debit,San Jose,Online,Engineer,1
211.36,56.0,285.0,1.0,1532.72,Debit,Nashville,ATM,Retired,0
76.39,18.0,219.0,1.0,5976.0,Debit,Denver,Branch,Student,2
595.91,19.0,162.0,1.0,1673.76,Credit,San Antonio,ATM,Student,1
6.03,76.0,70.0,1.0,3290.72,Debit,Chicago,Branch,Retired,2
249.34,26.0,197.0,1.0,3030.97,Debit,Charlotte,ATM,Engineer,2
421.52,20.0,67.0,1.0,369.86,Debit,San Jose,Branch,Student,1
189.77,58.0,24.0,1.0,6570.36,Debit,Raleigh,Branch,Engineer,1
73.19,76.0,213.0,1.0,2264.98,Debit,Atlanta,Branch,Retired,2
188.13,75.0,198.0,1.0,5029.87,Credit,Jacksonville,Online,Retired,0
30.52,62.0,122.0,1.0,12327.74,Debit,Jacksonville,Branch,Doctor,0
1235.69,20.0,118.0,1.0,420.25,Credit,San Jose,Branch,Student,1
1159.39,41.0,150.0,1.0,6499.53,Debit,Oklahoma City,Online,Doctor,1
170.24,62.0,133.0,1.0,5172.99,Debit,San Francisco,Branch,Retired,1
56.62,54.0,121.0,1.0,8981.1,Debit,Austin,Branch,Doctor,2
53.14,34.0,70.0,1.0,7915.0,Debit,Las Vegas,ATM,Doctor,0
587.23,27.0,144.0,1.0,500.84,Debit,Omaha,Online,Student,1
211.36,43.0,75.0,1.0,13784.4,Debit,Phoenix,Branch,Doctor,1
21.27,62.0,114.0,1.0,7392.79,Credit,Indianapolis,Online,Retired,0
1397.59,26.0,144.0,1.0,1134.79,Credit,Austin,ATM,Student,2
76.02,34.0,189.0,1.0,14765.41,Credit,Albuquerque,Online,Doctor,2
170.19,27.0,156.0,5.0,4734.11,Credit,Los Angeles,Branch,Student,0
155.51,68.0,15.0,1.0,5360.19,Debit,Raleigh,ATM,Doctor,1
135.15,72.0,50.0,1.0,5878.14,Debit,Colorado Springs,Online,Retired,2
39.48,56.0,38.0,1.0,5889.51,Debit,Omaha,ATM,Retired,1
451.68,33.0,15.0,1.0,4381.54,Debit,Houston,Online,Engineer,0
19.11,45.0,160.0,1.0,8478.46,Credit,Colorado Springs,Online,Engineer,2
355.0,26.0,33.0,1.0,185.47,Credit,Fort Worth,Online,Student,0
427.69,43.0,236.0,1.0,2443.54,Debit,Raleigh,ATM,Engineer,1
254.86,23.0,102.0,1.0,699.9,Debit,Boston,Branch,Student,2
19.48,27.0,114.0,1.0,4739.59,Debit,Dallas,ATM,Engineer,2
190.17,49.0,265.0,1.0,12893.85,Debit,Baltimore,ATM,Doctor,2
91.38,45.0,179.0,1.0,2402.58,Debit,Jacksonville,ATM,Retired,0
206.63,59.0,128.0,1.0,7626.53,Credit,Oklahoma City,Online,Retired,1
93.22,52.0,52.0,1.0,1014.63,Debit,Charlotte,Online,Retired,2
547.98,28.0,171.0,1.0,1358.54,Debit,Oklahoma City,ATM,Student,1
641.06,23.0,25.0,1.0,1602.13,Debit,Colorado Springs,ATM,Student,2
314.55,27.0,19.0,2.0,1105.89,Credit,Dallas,Branch,Student,2
836.45,61.0,63.0,1.0,1731.89,Debit,Virginia Beach,Online,Retired,1
1095.09,29.0,52.0,1.0,8692.47,Debit,San Francisco,ATM,Engineer,1
189.45,53.0,62.0,1.0,12578.75,Credit,Boston,Branch,Doctor,2
91.84,67.0,80.0,1.0,1712.41,Credit,Mesa,Branch,Retired,0
609.52,78.0,169.0,1.0,3485.03,Debit,Washington,ATM,Retired,1
859.3,78.0,68.0,1.0,1146.78,Credit,Colorado Springs,Branch,Retired,2
100.01,50.0,63.0,1.0,6393.12,Debit,Philadelphia,ATM,Doctor,1
28.78,40.0,51.0,1.0,680.55,Credit,Tucson,Online,Doctor,1
111.08,70.0,83.0,1.0,7037.34,Debit,Chicago,Online,Doctor,2
470.96,69.0,124.0,2.0,12991.03,Credit,Indianapolis,Online,Doctor,0
52.23,28.0,96.0,1.0,105.01,Credit,San Francisco,Branch,Student,1
78.62,32.0,52.0,1.0,1360.85,Debit,Oklahoma City,Branch,Doctor,1
47.79,25.0,37.0,1.0,1649.92,Debit,Denver,Branch,Student,2
333.97,52.0,45.0,1.0,5237.36,Debit,Fresno,Branch,Doctor,0
30.87,33.0,295.0,1.0,14348.65,Debit,Fresno,ATM,Doctor,0
710.43,67.0,115.0,1.0,5625.55,Debit,San Diego,Online,Retired,1
220.23,41.0,48.0,1.0,3438.02,Debit,Milwaukee,ATM,Engineer,0
27.28,29.0,96.0,1.0,10668.24,Debit,Atlanta,ATM,Doctor,2
101.52,49.0,98.0,1.0,2018.9,Debit,Tucson,ATM,Engineer,1
162.65,59.0,147.0,1.0,9500.95,Debit,New York,ATM,Engineer,0
10.52,55.0,30.0,1.0,2472.99,Debit,Kansas City,ATM,Retired,0
270.72,38.0,37.0,1.0,6522.47,Debit,Los Angeles,Branch,Doctor,0
202.34,20.0,134.0,1.0,4734.11,Debit,New York,Online,Student,0
247.58,39.0,152.0,1.0,778.74,Debit,San Antonio,ATM,Engineer,1
686.17,61.0,112.0,1.0,2246.15,Debit,Denver,ATM,Retired,2
359.65,25.0,289.0,1.0,219.53,Credit,Jacksonville,Online,Student,0
109.91,38.0,90.0,1.0,12896.06,Debit,Seattle,Branch,Doctor,1
215.72,30.0,137.0,1.0,8697.11,Credit,Columbus,Branch,Engineer,2
490.76,66.0,156.0,1.0,6414.11,Debit,Columbus,Online,Retired,2
224.28,64.0,68.0,1.0,5767.51,Debit,Chicago,Online,Retired,2
614.03,68.0,51.0,1.0,4734.11,Debit,Dallas,ATM,Retired,2
608.79,55.0,157.0,1.0,2991.17,Debit,Fort Worth,Online,Engineer,0
186.55,48.0,288.0,1.0,4734.11,Debit,Philadelphia,Branch,Engineer,1
840.16,20.0,68.0,1.0,1236.76,Credit,Colorado Springs,Branch,Student,2
203.34,60.0,66.0,1.0,13586.99,Debit,Phoenix,ATM,Doctor,1
90.88,26.0,284.0,1.0,7117.35,Debit,Colorado Springs,ATM,Engineer,2
60.11,61.0,122.0,1.0,7235.87,Credit,Albuquerque,Branch,Retired,2
393.92,72.0,47.0,1.0,7318.64,Debit,Memphis,Branch,Retired,0
19.39,43.0,45.0,1.0,9847.6,Debit,Colorado Springs,ATM,Doctor,2
557.41,80.0,49.0,1.0,2968.75,Credit,Washington,Online,Retired,1
57.07,31.0,99.0,1.0,9323.71,Credit,Boston,Online,Doctor,2
395.27,18.0,167.0,1.0,1764.08,Credit,Miami,Online,Student,0
289.05,75.0,116.0,1.0,5683.49,Debit,New York,ATM,Retired,0
46.11,33.0,233.0,1.0,5225.73,Debit,San Francisco,Online,Doctor,1
335.5,63.0,47.0,1.0,6445.4,Debit,Sacramento,ATM,Retired,1
388.07,24.0,68.0,1.0,289.71,Debit,Seattle,Online,Student,1
520.86,51.0,66.0,1.0,9200.74,Credit,Sacramento,Online,Engineer,1
787.41,25.0,39.0,1.0,300.87,Debit,Memphis,Online,Student,0
31.7,48.0,121.0,1.0,743.9,Credit,Raleigh,ATM,Doctor,1
22.3,21.0,90.0,1.0,1200.35,Debit,Philadelphia,ATM,Student,1
203.12,56.0,181.0,1.0,1562.39,Debit,San Jose,ATM,Retired,1
315.94,49.0,172.0,1.0,7719.71,Credit,Raleigh,Branch,Doctor,1
192.23,54.0,39.0,3.0,2610.67,Debit,Albuquerque,Online,Engineer,2
1510.71,66.0,51.0,1.0,2060.02,Debit,Oklahoma City,Online,Retired,1
0.26,20.0,173.0,1.0,1833.67,Debit,Oklahoma City,Online,Student,1
210.77,71.0,161.0,1.0,5396.65,Debit,Mesa,ATM,Retired,0
406.65,57.0,107.0,1.0,12995.7,Debit,Mesa,ATM,Doctor,0
422.9,40.0,111.0,1.0,7616.43,Debit,Tucson,ATM,Engineer,1
20.62,35.0,225.0,1.0,12500.8,Credit,Philadelphia,ATM,Doctor,1
174.39,19.0,36.0,1.0,1127.08,Debit,San Francisco,ATM,Student,1
7.86,76.0,91.0,1.0,3621.98,Credit,Sacramento,Branch,Retired,1
211.36,49.0,44.0,1.0,5212.28,Debit,Denver,Online,Engineer,2
54.85,58.0,40.0,1.0,2727.45,Credit,San Francisco,Branch,Retired,1
204.7,49.0,95.0,5.0,5117.03,Debit,Oklahoma City,Branch,Doctor,1
16.55,26.0,159.0,1.0,6089.79,Debit,Tucson,Branch,Engineer,1
91.32,58.0,77.0,1.0,2618.1,Debit,Milwaukee,Branch,Engineer,0
195.49,31.0,112.0,1.0,11988.12,Debit,Memphis,ATM,Doctor,0
49.62,55.0,111.0,1.0,3841.42,Debit,Portland,ATM,Engineer,1
487.16,28.0,84.0,1.0,321.21,Credit,Los Angeles,Branch,Student,0
405.6,37.0,44.0,1.0,9754.73,Debit,Tucson,Online,Engineer,1
512.95,57.0,143.0,1.0,9584.52,Debit,Columbus,Branch,Engineer,2
345.94,31.0,163.0,1.0,7624.56,Debit,Portland,ATM,Doctor,1
356.56,47.0,52.0,1.0,2485.73,Debit,New York,Online,Engineer,0
10.31,36.0,280.0,1.0,2137.9,Debit,Louisville,Online,Engineer,0
211.69,30.0,111.0,1.0,6412.85,Debit,Atlanta,Branch,Doctor,2
221.49,23.0,196.0,1.0,707.25,Credit,Oklahoma City,Branch,Student,1
278.23,48.0,83.0,1.0,8300.54,Debit,Fresno,Online,Engineer,0
